city,country,lat,lng
Thogadūru,India,12.0957,76.8078
Kirlampūdi,India,17.1919,82.1825
Tila,Mexico,17.3,-92.4333
Ćuprija,Serbia,43.9231,21.3686
Tottenham,Canada,44.0238,-79.8045
Mooresville,United States,39.6022,-86.3681
Dasso,Benin,7.0167,2.4667
Mortágua,Portugal,40.3947,-8.2328
Orange Cove,United States,36.6211,-119.3188
Crosne,France,48.7164,2.458
Yazıkonak,Turkey,38.6167,39.3
Dessel,Belgium,51.2396,5.1131
Sangyuan,China,33.0453,107.6268
Postojna,Slovenia,45.7759,14.2137
Sannicandro di Bari,Italy,41.0,16.8
Branquinha,Brazil,-9.2458,-36.015
Guateque,Colombia,5.0056,-73.4722
Bhawānandpur,India,25.54,86.103
Nakaechi,Japan,35.5499,139.4476
Gateway,United States,26.5793,-81.7446
Gibsons,Canada,49.4028,-123.5036
Eschenbach,Switzerland,47.2398,8.9216
Palu,Turkey,38.7039,39.9511
Höchberg,Germany,49.7831,9.8817
Hindoli,India,25.4,75.83
Fredonia,United States,42.4407,-79.3319
Nurobod Shahri,Uzbekistan,39.6086,66.2867
Winchester,United States,35.1898,-86.1075
Ogdensburg,United States,44.7088,-75.4717
Khesht,Iran,29.5633,51.335
Lititz,United States,40.154,-76.3044
Bethel,United States,39.8458,-75.4891
Yalagüina,Nicaragua,13.4833,-86.4833
Târgu Frumos,Romania,47.2097,27.0131
Bálsamo,Brazil,-20.735,-49.5839
Petua,India,22.4143,88.4489
Psychikó,Greece,38.0167,23.7667
Dobhāwān,India,25.3987,85.7856
Ḩās,Syria,35.6161,36.5907
Xicoténcatl,Mexico,22.9958,-98.9447
Sabiñánigo,Spain,42.5144,-0.3744
Gonikoppal,India,12.183,75.9294
Chavuttahalli,India,12.4202,78.2352
Ban Nam Dip Luang,Thailand,18.45,98.8333
Ehringshausen,Germany,50.6,8.3833
Chilpur,India,18.2388,79.4529
Trzebiatów,Poland,54.0572,15.2786
Ferros,Brazil,-19.2319,-43.0228
Kudayattūr,India,9.8167,76.7833
Agoué,Benin,6.25,1.6833
Soanpeta,India,18.9586,78.361
Majali,India,14.9,74.1
Orange Lake,United States,41.5369,-74.1005
Sūlibele,India,13.1667,77.8
Casaluce,Italy,41.002,14.1983
Wiang Sa,Thailand,8.6358,99.3666
Greenville,United States,40.9986,-73.8189
Henderson,Argentina,-36.2833,-61.7167
Luckau,Germany,51.85,13.7167
Pāchhāpur,India,16.0955,74.6875
Banāso,India,23.9884,85.7866
Sarahs,Turkmenistan,36.5333,61.2167
Wielsbeke,Belgium,50.9,3.3667
Boxley,United Kingdom,51.3024,0.5429
Enkakād,India,10.65,76.25
Ratnahalli,India,12.3652,76.502
Ekma,India,26.0541,86.6121
Puduppattanam,India,10.7626,79.1616
Cingoli,Italy,43.3742,13.2164
Shiyuan,China,35.7991,102.8437
Rellivalasa,India,17.9108,83.41
Tālavādi,India,11.778,77.0055
Ramree,Burma,19.0833,93.8667
Perumbālai,India,11.9635,77.9375
Pagidyāla,India,15.9333,78.3333
Avanāshipālaiyam,India,10.9696,77.4352
Lizzano,Italy,40.3919,17.4483
Aucamville,France,43.6697,1.4311
Vasiliká,Greece,40.48,23.1367
Hlinsko,Czechia,49.7622,15.9075
Ratne,Ukraine,51.65,24.5333
Lago Ranco,Chile,-40.3167,-72.5
Gamharia,India,26.0561,86.7243
Photharam,Thailand,13.6923,99.8497
Country Club Estates,United States,31.2113,-81.4622
Silver City,United States,32.7783,-108.2699
Petrolina de Goiás,Brazil,-16.095,-49.3378
Villa Aldama,Mexico,19.65,-97.2333
Mohelnice,Czechia,49.7769,16.9194
Parūr,India,11.5793,79.255
Cuervos,Mexico,32.6308,-114.8569
Fauske,Norway,67.2627,15.3913
Ban Wiang Ka Long,Thailand,19.2332,99.5165
Sarmera,India,25.2564,85.7988
Jaisinghnagar,India,23.626,78.5726
Cesa,Italy,40.9603,14.2301
Zorneding,Germany,48.0833,11.8333
Sānampūdi,India,16.086,79.835
Greenwood,United States,35.2134,-94.2408
Aire-sur-la-Lys,France,50.64,2.4
Gawān,India,28.43,78.35
Terkhed,India,18.445,75.8367
Ittikelakunta,India,16.6797,81.7094
Ghomrassen,Tunisia,33.0592,10.34
Molbergen,Germany,52.8667,7.9333
Aschheim,Germany,48.1733,11.7178
Kochgāwān,India,25.0431,85.6279
Mae Rim,Thailand,18.9106,98.948
Middletown,United States,40.201,-76.7289
Nandamūru,India,16.8458,81.6466
Karczew,Poland,52.0833,21.25
Daulatpur,India,25.3682,87.8983
Sitebe,South Africa,-29.089,31.432
North College Hill,United States,39.2175,-84.552
Maliaño,Spain,43.4186,-3.835
Savignano sul Panaro,Italy,44.4833,11.0333
Sorbolo,Italy,44.8463,10.4486
Szubin,Poland,53.0167,17.75
San Sebastián de la Gomera,Spain,28.0922,-17.11
Baretha,India,25.5258,87.4485
Oulad Amor,Morocco,32.0775,-7.6122
Borogani,Moldova,46.5028,28.5442
Šurany,Slovakia,48.0833,18.1833
Chansolme,Haiti,19.8833,-72.8333
Kayyngdy,Kyrgyzstan,42.8247,73.6758
Browns Mills,United States,39.9737,-74.569
La Paz,Argentina,-33.4667,-67.55
Xiada,China,24.0391,113.4543
Töging am Inn,Germany,48.25,12.5667
Avalūrpet,India,12.38,79.3465
Adesar,India,23.5589,70.9833
Miānpur Dubauli,India,26.7381,84.4661
Nieuwleusen,Netherlands,52.5833,6.2833
Louisville,United States,40.837,-81.2643
Koranampatti,India,11.6085,77.9049
Traversetolo,Italy,44.6399,10.3818
Phangnga,Thailand,8.4644,98.5317
Palankottai,India,9.1356,77.6952
Bisaria,India,25.9789,87.1003
Paranacity,Brazil,-22.93,-52.1508
Semri,India,22.6833,78.0833
Zymohiria,Ukraine,48.5819,38.9319
Vareš,Bosnia and Herzegovina,44.1644,18.3283
Parauli,India,26.2227,84.7042
Vīrapāndiyanpattanam,India,8.52,78.1181
Dombarovskiy,Russia,50.755,59.5331
Leers,France,50.6825,3.2447
Kamargani,India,22.5475,88.6606
Dumra,India,25.5907,87.0614
Vemulanarva,India,16.992,80.2824
Senmanat,Spain,41.6092,2.1369
Saldus,Latvia,56.6667,22.4936
Wepener,South Africa,-29.7333,27.0333
Herkimer,United States,43.061,-74.9894
Port Perry,Canada,44.1,-78.9333
Cacimbinhas,Brazil,-9.4,-36.99
Nāzira,India,22.218,88.2757
Ivangorod,Russia,59.3667,28.2167
Bladensburg,United States,38.9424,-76.9264
Kondaparti,India,17.9219,79.5373
Fontoura Xavier,Brazil,-28.9828,-52.3458
Audenge,France,44.6847,-1.0119
Ekalbehri,India,21.8933,78.8794
Bridge City,United States,30.0298,-93.8406
Sirsa,India,26.2667,84.7403
Vardhamānkota,India,17.3775,79.441
Amherst,Canada,45.8167,-64.2167
Teixeira Soares,Brazil,-25.3678,-50.4608
Burela de Cabo,Spain,43.65,-7.4
Saint-Rémy-de-Provence,France,43.79,4.8325
Gobindpura,India,30.2805,75.0187
Dākpatthar,India,30.4969,77.7989
Kannūlu,India,12.8685,74.9025
Sāngi,India,26.3237,86.4481
Cape Elizabeth,United States,43.5891,-70.238
Sālehpur,India,25.6119,87.2973
Atmākūr,India,18.0718,79.7386
Arrapalli,India,18.0718,79.7386
Fitampito,Madagascar,-20.9626,46.3075
Fishersville,United States,38.105,-78.9826
Igrim,Russia,63.1933,64.4194
Elizabethtown-Kitley,Canada,44.7,-75.8833
Cunday,Colombia,4.0833,-74.6667
Thīkri,India,22.0634,75.4007
Dabhaura,India,25.1162,81.3044
Naruār,India,26.2388,86.2396
Harding,South Africa,-30.5833,29.8833
Oakland,United States,35.2256,-89.5372
Litchfield Beach,United States,33.4773,-79.1181
Rauco,Chile,-34.9167,-71.3167
Canoas,Costa Rica,8.5333,-82.8333
Berchha,India,23.2823,76.3199
Gangādhar,India,18.5883,79.011
Paso Canoas,Panama,8.5333,-82.8333
Kadıköy,Turkey,40.6167,29.2333
Claymont,United States,39.8032,-75.4607
Chita,Colombia,6.1667,-72.4167
Bjärred,Sweden,55.7167,13.0167
Pérols,France,43.5658,3.9511
Dodarasinakere,India,12.5083,77.02
Conselice,Italy,44.5167,11.8333
Lototla,Mexico,20.8392,-98.7178
Nieuw-Lekkerland,Netherlands,51.8833,4.6833
El Cacao,Dominican Republic,18.52,-70.3
Lescar,France,43.3336,-0.4347
Qorveh,Iran,35.3089,49.1011
Mīnākshipuram,India,9.9908,77.3709
Kanhai,India,25.9761,86.2898
Udburu,India,23.0333,85.3667
Capitán Mauricio José Troche,Paraguay,-25.6189,-56.2769
Esopus,United States,41.8425,-73.9936
Listowel,Canada,43.7351,-80.9533
Kakamas,South Africa,-28.8,20.65
Sebnitz,Germany,50.9667,14.2833
Khundāwandpur,India,25.6689,86.0363
Volterra,Italy,43.4,10.8667
Māmā Khēl,Afghanistan,34.25,70.01
Padul,Spain,37.0244,-3.6267
Newburn,United Kingdom,54.983,-1.743
Navani,India,11.3709,78.138
Ekhari,India,26.5246,86.3071
Khāspur,India,25.6466,84.9936
Mechanicsburg,United States,40.2115,-77.006
Maravilha,Brazil,-9.2358,-37.35
Saint-Jean-le-Blanc,France,47.8928,1.9183
Rombas,France,49.2503,6.095
Jalkaura,India,25.5034,86.3671
Piedras Blancas,Spain,43.56,-5.976
Cervera,Spain,41.6656,1.2714
Barskoon,Kyrgyzstan,42.1579,77.6036
Chanal,Mexico,16.6489,-92.2214
Ban Phan Chali,Thailand,16.63,100.48
Helena Valley Southeast,United States,46.6219,-111.8973
South Abington,United States,41.49,-75.6891
Kaikaram,India,16.812,81.366
Vatakemuri,India,10.43,76.12
Menzel Kamel,Tunisia,35.6333,10.6667
Jianshi,Taiwan,24.7053,121.2014
Jinshui,Taiwan,24.5761,121.3081
Rāmpur Rajwa,India,25.7057,86.1781
Crystal Beach,Canada,42.8661,-79.0624
Pagqên,China,33.9686,99.901
Pedra Badejo,Cabo Verde,15.1375,-23.5333
Cuéllar,Spain,41.4009,-4.3136
Somvārpet,India,12.597,75.8496
Yamakita,Japan,35.35,139.0667
Tounfafi,Niger,14.0464,5.9812
Mallampalli,India,18.1105,79.8494
Falam,Burma,22.9136,93.6778
Santa Rosa del Peñón,Nicaragua,12.8,-86.3667
Dombasle-sur-Meurthe,France,48.6256,6.3506
Dar Si Aissa,Morocco,32.4199,-8.908
Barwādih,India,23.8478,84.1105
Madhopur,India,26.7369,85.0625
Castel Bolognese,Italy,44.3167,11.8
Grinnell,United States,41.7359,-92.7244
Santa María,Argentina,-31.2611,-64.4639
Arques,France,50.7361,2.3033
Kourimat,Morocco,31.45,-9.3167
Ankadimanga,Madagascar,-18.9856,47.7568
Raun,India,26.3431,78.9443
Środa Śląska,Poland,51.15,16.5833
La Reina,El Salvador,14.1833,-89.15
Itasca,United States,41.9772,-88.0183
Belmont,United States,39.0622,-77.4985
Vallet,France,47.1622,-1.2656
Cuorgnè,Italy,45.3897,7.6498
Ivins,United States,37.1742,-113.6809
Atāri,India,31.6008,74.6056
Tadworth,United Kingdom,51.294,-0.242
Burayevo,Russia,55.8397,55.4044
Byarozawka,Belarus,53.7167,25.5
Mānbāzār,India,23.0615,86.6642
Valaiyāmpattu,India,12.6927,78.6347
Pahārpur,India,25.7225,86.6203
Girard,United States,41.1665,-80.6963
Countryside,United States,39.0518,-77.4124
Fársala,Greece,39.3,22.3833
Pryor Creek,United States,36.2996,-95.3107
Águia Branca,Brazil,-18.9828,-40.74
Bad Gandersheim,Germany,51.8719,10.0253
Llantwit Major,United Kingdom,51.4062,-3.475
Nikel,Russia,69.4139,30.2319
Runkel,Germany,50.4053,8.155
Madhura,India,25.5418,87.5267
Shevington,United Kingdom,53.572,-2.69
Tlahualilo de Zaragoza,Mexico,26.1083,-103.4431
Basco,Philippines,20.45,121.97
Oil City,United States,41.4281,-79.7036
Smiths Falls,Canada,44.9,-76.0167
Castelfranco di Sopra,Italy,43.6236,11.5583
St. Anthony,United States,45.0278,-93.2174
Janāpul,India,22.8615,88.6868
Seybaplaya,Mexico,19.6394,-90.6883
Sztum,Poland,53.9217,19.0336
Ādivāla,India,13.9131,76.6619
Byureghavan,Armenia,40.3147,44.5936
Sendamangalam,India,11.7431,79.379
Oulad Chbana,Morocco,33.05,-7.3833
Salcea,Romania,47.65,26.37
Amityville,United States,40.6696,-73.4156
Ban Nong Tong,Thailand,18.6115,98.9466
Anaconda,United States,46.0608,-113.0678
Kalladai,India,10.7272,78.4634
Săbăoani,Romania,47.0167,26.85
Bluefield,United States,37.2608,-81.2143
Sikandarpur,India,25.3256,86.5051
Manchenahalli,India,13.5007,77.6035
Rāmpur Parhat,India,25.5916,87.1622
Oosterwolde,Netherlands,52.9903,6.2914
Llagostera,Spain,41.8292,2.8933
Khagam,India,27.32,95.9
Vəndam,Azerbaijan,40.946,47.9436
Trovagunta,India,15.5509,80.0589
Nittenau,Germany,49.2,12.2667
Beauchamp,France,49.0144,2.1906
Vaprio d’Adda,Italy,45.5767,9.5297
Bougou,Benin,9.4333,1.6167
Kujri,India,26.2392,87.6366
Ānjukulippatti,India,10.2444,78.0794
Tomah,United States,43.9879,-90.4999
Olivares,Spain,37.4167,-6.15
Garlasco,Italy,45.2,8.9167
Coamo,Puerto Rico,18.0765,-66.3638
Wagner,Brazil,-12.2869,-41.1678
Dhāntola,India,26.2016,88.1095
Arenápolis,Brazil,-14.4503,-56.8461
Onverwacht,South Africa,-23.685,27.696
Pleasant Grove,United States,33.494,-86.9782
Lorraine,Canada,45.6833,-73.7833
Sonsoro,Benin,11.0875,2.7597
Bisignano,Italy,39.5073,16.2811
Mūḩ Ḩasan,Syria,35.2335,40.3166
Jingjiazhuang,China,40.4703,116.0869
Bāgor,India,25.3575,74.3731
Nathāna,India,30.3155,75.0931
Rānigaon,India,27.1,74.4167
Mangrāwān,India,25.0929,84.3912
Ngaparou,Senegal,14.4642,-17.0562
Tambura,South Sudan,5.6,27.4667
Bulisa,Uganda,2.1217,31.4156
Clarksville,United States,35.457,-93.4803
L’Isle-Jourdain,France,43.6144,1.0817
Habo,Sweden,57.9066,14.0856
Dagbé,Benin,6.5667,2.6833
Muddāda,India,18.2385,83.8687
Gaada,Morocco,35.1594,-2.9892
Fochville,South Africa,-26.4833,27.4833
Saint-Barthélemy-d’Anjou,France,47.468,-0.493
Szigetvár,Hungary,46.0475,17.7994
Ilāmi,India,24.6776,87.8804
Devmaudaldal,India,24.6312,81.1594
Əliabad,Azerbaijan,39.2286,45.3982
Pedro Luro,Argentina,-39.5,-62.6833
Bom Princípio,Brazil,-29.4889,-51.3528
Lüchow,Germany,52.9667,11.15
Sokotindji,Benin,10.8528,3.4297
Tixter,Algeria,36.05,5.0833
Bāghduma,India,24.8223,87.0116
Kaithwār,India,26.1678,86.2575
Valtoha,India,31.2074,74.6423
Kanchanadit,Thailand,9.1661,99.4701
Quincy-sous-Sénart,France,48.6714,2.5407
Miastko,Poland,54.0167,16.9833
Saltsjöbaden,Sweden,59.2833,18.3
Madhuban Bediban,India,26.5062,84.9951
Karath,India,25.201,84.3672
Mehdīpur,India,25.3902,86.7324
Pokrovske,Ukraine,47.9825,36.2339
Springs,United States,41.0212,-72.1584
Richmond Heights,United States,25.6347,-80.3721
Åstorp,Sweden,56.1333,12.95
Ramara,Canada,44.6333,-79.2167
Mentone,United States,34.0609,-117.1108
Maizal,Dominican Republic,19.65,-71.03
Nārāyanraopet,India,18.2114,78.7794
Hesarghatta,India,13.1391,77.4783
Malaudh,India,30.6333,75.9356
Katigang,India,25.4157,87.8245
Nadimpālem,India,16.2123,80.3097
Chevy Chase,United States,38.9944,-77.0738
Florence,United States,43.9916,-124.1063
Woodway,United States,31.4988,-97.2314
Deh-e Shū,Afghanistan,30.4344,63.3183
Ekchāri,India,25.2093,87.2159
Virālimalai,India,10.6023,78.5471
Parsons,United States,37.3405,-95.2958
Nova Veneza,Brazil,-16.3708,-49.3228
Tamentit,Algeria,27.7672,-0.2678
Bures-sur-Yvette,France,48.6969,2.1639
Eidson Road,United States,28.6677,-100.4788
Solsona,Spain,41.9978,1.5208
Tepperumālnallūr,India,10.9694,79.4254
Durgi,India,16.4286,79.5406
Terrace Heights,United States,46.6045,-120.4393
Oakwood,United States,39.7202,-84.1734
Zwenkau,Germany,51.2175,12.3242
Elne,France,42.5997,2.971
Corella,Philippines,9.68,123.92
Periya Pattanam,India,9.2726,78.9023
Zhangping,China,37.5667,112.8667
Rochelle,United States,41.9197,-89.0629
Ohrdruf,Germany,50.8281,10.7328
Gūdalūr,India,10.783,78.4232
Bimun,India,34.0588,74.7539
Zawyat Sidi al Mekki,Morocco,33.212,-7.717
Sabana Grande,Puerto Rico,18.0832,-66.9645
Palamós,Spain,41.85,3.1292
Molagavalli,India,15.3567,77.3301
Lugoff,United States,34.2113,-80.6973
Highfields,Australia,-27.4633,151.9458
Santa María Jacatepec,Mexico,17.85,-96.2
Kißlegg,Germany,47.79,9.8842
Berlin,United States,44.4869,-71.2599
Rain,Germany,48.6833,10.9167
Brierfield,United Kingdom,53.824,-2.235
Musāpur,India,25.6821,85.7346
Malaimāchchampatti,India,10.9058,77.005
Isrāna,India,29.2739,76.8461
Sundarsi,India,23.2688,76.4399
Ban Krot,Thailand,14.3009,100.6002
Çekerek,Turkey,40.0731,35.4947
LaSalle,United States,41.3589,-89.0737
Notre-Dame-des-Prairies,Canada,46.05,-73.4333
New Mills,United Kingdom,53.367,-2.007
Anan’evo,Kyrgyzstan,42.7364,77.6738
Puszczykowo,Poland,52.2817,16.8542
The Village,United States,35.5706,-97.5567
Elūrpatti,India,11.0234,78.2844
Asahni,India,26.0079,84.4799
Berkine,Morocco,33.7665,-3.8438
Marne,India,13.3284,75.0113
Alāwalpur,India,31.4316,75.6561
Casca,Brazil,-28.5608,-51.9778
Savenay,France,47.3619,-1.9406
Cherasco,Italy,44.65,7.8667
Kobeliaky,Ukraine,49.1333,34.2
Bull Mountain,United States,45.4125,-122.832
Leeds and the Thousand Islands,Canada,44.45,-76.08
Uppūr,India,13.3945,74.7657
Dényékoro,Mali,12.3603,-6.7078
Nehoiu,Romania,45.3531,26.305
Rockcreek,United States,45.5526,-122.876
Koufália,Greece,40.7783,22.5767
Halen,Belgium,50.9481,5.1144
Quixabeira,Brazil,-11.4119,-40.1278
Wilkau-Haßlau,Germany,50.6667,12.5167
Tonneins,France,44.3906,0.3092
Inole,India,17.8682,79.5545
Brockton,Canada,44.1667,-81.2167
Cambira,Brazil,-23.5828,-51.5778
Costeşti,Romania,44.6697,24.88
Syurte,Ukraine,48.5038,22.2267
Perg,Austria,48.2503,14.6336
Bitton,United Kingdom,51.4248,-2.46
Gangāpur,India,25.8565,86.9496
Oakbrook,United States,38.9996,-84.6797
Arenys de Munt,Spain,41.61,2.54
Legnaro,Italy,45.3456,11.9639
Jacinto City,United States,29.7663,-95.241
Monmouth Junction,United States,40.3754,-74.5582
Mareno di Piave,Italy,45.8409,12.352
Halls,United States,36.0817,-83.9344
Borzna,Ukraine,51.2531,32.4292
Madeira,United States,39.1856,-84.3734
Gold,India,33.5874,74.1445
Ban Sathan,Thailand,18.2667,100.7167
Kerap,India,24.8332,84.614
Shahrak-e Ja‘farīyeh,Iran,35.6617,50.9947
Dolianova,Italy,39.3785,9.1784
Beckett Ridge,United States,39.3448,-84.438
Luçon,France,46.4556,-1.1647
West Manheim,United States,39.7458,-76.9431
Laurentian Valley,Canada,45.7681,-77.2239
Idumbāvanam,India,10.4224,79.6001
Nārsingi,India,17.3876,78.357
Bijeraghogarh,India,23.9955,80.6066
Steger,United States,41.4723,-87.6176
Nort-sur-Erdre,France,47.4403,-1.4972
Khāwad,India,23.5443,72.4432
Erikolam,India,12.1333,75.2833
Güney,Turkey,38.1544,29.0678
Kadanādu,India,11.4607,76.7182
Sidi Abdallah,Morocco,32.5783,-7.8108
Ćićevac,Serbia,43.7167,21.45
Negrine,Algeria,34.4833,7.5167
Kommūru,India,16.065,80.3596
Gonghaur,India,26.4346,86.216
Tissaf,Morocco,33.4,-3.5833
Dachengzicun,China,40.3919,117.1028
Novi Banovci,Serbia,44.95,20.2833
Deruta,Italy,42.9833,12.4167
Wau,Papua New Guinea,-7.3389,146.7167
Jisrayn,Syria,33.5105,36.3887
Werneuchen,Germany,52.6333,13.7333
Raitar,India,25.0577,85.5366
Tavarede,Portugal,40.1664,-8.8444
Bilenke,Ukraine,48.7664,37.6314
Jantho,Indonesia,5.3,95.6333
Monnickendam,Netherlands,52.4667,5.0333
Rorschach,Switzerland,47.4786,9.4936
Höhr-Grenzhausen,Germany,50.435,7.6711
Hailey,United States,43.5141,-114.3001
Tarmount,Algeria,35.8167,4.2833
Dhānga,India,26.463,86.0452
Kankanālapalle,India,15.9923,79.4848
Fairfield,United States,41.0064,-91.9667
Ashland,United States,39.8782,-75.0085
Großhansdorf,Germany,53.6667,10.2667
Pipra,India,26.346,87.2916
Ilsenburg,Germany,51.8667,10.6833
Assi-Ben Okba,Algeria,35.7294,-0.4658
Had Dra,Morocco,31.5833,-9.5333
Wasilla,United States,61.577,-149.466
Villacañas,Spain,39.6333,-3.3333
Dānesfahān,Iran,35.8117,49.7431
Borovskoy,Kazakhstan,53.7964,64.1894
Ban Bang Phlap,Thailand,13.9385,100.4528
Villa Cañás,Argentina,-34.0,-61.6
Wiener Neudorf,Austria,48.0833,16.3167
Banikane,Mali,16.9494,-1.7481
San Juanito de Escobedo,Mexico,20.8,-104.0
Chewara,India,25.0756,85.9277
Mizhhiria,Ukraine,48.5286,23.5019
Teisendorf,Germany,47.85,12.8167
Newmarket,United States,43.0691,-70.9516
Aidlingen,Germany,48.6792,8.8969
Çeltik,Turkey,39.0244,31.7906
Berezivka,Ukraine,47.2039,30.9128
Harlākhi,India,26.6353,85.9842
Rāsol,India,20.6298,85.3126
Ghosrāwān,India,25.091,85.578
Saidoke,India,30.5267,75.2867
Sgamna,Morocco,32.7342,-7.2025
Huinca Renancó,Argentina,-34.84,-64.3753
Swanage,United Kingdom,50.608,-1.96
Medleri,India,14.6667,75.7333
Abra Pampa,Argentina,-22.7167,-65.7
Lerici,Italy,44.0763,9.9111
Ban San Pong,Thailand,18.9424,98.9439
Khānpur Khairanti,India,26.1456,84.3334
Bairiyā,India,26.3392,84.8236
Soubakaniédougou,Burkina Faso,10.4824,-5.0098
Catral,Spain,38.1594,-0.805
Elūrupādu,India,16.5167,81.35
Santa Monica,Philippines,10.02,126.038
Odobeşti,Romania,45.7667,27.0667
Åhus,Sweden,55.9167,14.2833
Hertzogville,South Africa,-28.1333,25.5
Carneirinho,Brazil,-19.6978,-50.6878
Aurahi,India,25.8263,87.1365
Dibrāghani,India,25.8261,87.0664
Vadakēthara,India,10.6583,76.4667
Ghanīpur Bejha,India,25.9281,85.5548
Osterburg,Germany,52.7833,11.7667
Bray,United Kingdom,51.507,-0.7
Basni,India,25.4435,82.8291
Alma,United States,43.3799,-84.6556
Mono,Canada,44.0167,-80.0667
Ipiranga do Piauí,Brazil,-6.8278,-41.7408
Būdalūr,India,10.7861,78.9864
Anjēhalli,India,12.1395,77.9808
Naurhiya,India,24.2069,82.5655
Barrington,United States,43.2139,-71.0424
Andergrove,Australia,-21.093,149.1855
Braslaw,Belarus,55.6391,27.0318
Embrach,Switzerland,47.5103,8.5933
Sādiqpur Maraul,India,25.9966,85.5777
Bendarhalli,India,12.15,77.1
Simarbani,India,26.1953,87.1769
Sivamalai,India,11.0319,77.5384
Estrêla d’Oeste,Brazil,-20.2878,-50.4008
Jawāsa,India,26.6259,78.7418
Bobil,India,25.6269,86.8069
San Francisco Libre,Nicaragua,12.5,-86.3
An Châu,Vietnam,21.3333,106.85
Sarpamāri,India,26.3073,89.8666
Nirna,India,17.77,77.14
Barga,Italy,44.075,10.4817
Chaplynka,Ukraine,46.3644,33.5331
Mezőberény,Hungary,46.8256,21.0289
Iāwar,India,23.0094,76.5007
Kharī,India,33.389,75.1514
Cavriglia,Italy,43.5216,11.4864
Bystrzyca Kłodzka,Poland,50.3,16.65
Charter Oak,United States,34.1025,-117.8564
Mokrisset,Morocco,34.91,-5.3536
Carqueiranne,France,43.0958,6.0742
Muhammadganj,India,26.1506,87.0792
Kasba Tanora,Morocco,32.4751,-6.1498
Halachó,Mexico,20.4764,-90.0819
Ngọc Sơn,Vietnam,21.35,106.0
Sa Pa,Vietnam,22.3356,103.8419
Dharir,India,22.3958,88.8628
Tha Maka,Thailand,13.8865,99.801
Dunblane,United Kingdom,56.1883,-3.9642
Kallayi,India,12.0051,75.583
Mohanpur,India,25.5507,85.3222
Yaxley,United Kingdom,52.52,-0.26
St. Stephens,United States,35.7642,-81.2746
Benbutucun,China,42.0253,86.7034
San Giovanni in Marignano,Italy,43.9393,12.7137
Gümüşova,Turkey,40.85,30.9333
Bastrop,United States,32.7748,-91.9078
Anísio de Abreu,Brazil,-9.1889,-43.0458
Obernkirchen,Germany,52.2664,9.1178
Kovilpatti,India,10.0283,77.5809
Siano,Italy,40.8025,14.6944
Bellinzago Novarese,Italy,45.5507,8.6498
Southside,United States,33.9007,-86.0238
Chahār Borj-e Qadīm,Iran,37.1256,45.9783
Elmas,Italy,39.2679,9.05
San Juan Bautista,Guatemala,14.4167,-91.1833
Voitsberg,Austria,47.0333,15.15
Ichenhausen,Germany,48.3667,10.3167
Hani i Elezit,Kosovo,42.15,21.2967
Danau Kändimarg,India,33.5646,74.9754
Ramdeora,India,27.01,71.92
Altdorf,Switzerland,46.8806,8.6394
Ponneri,India,12.5972,78.5979
Mutis,Colombia,6.2167,-77.4
Kandel,Germany,49.0833,8.2
Thames Ditton,United Kingdom,51.389,-0.331
Hayle,United Kingdom,50.186,-5.419
Ehningen,Germany,48.6589,8.9403
Rāmkali,India,22.4322,88.3285
Recco,Italy,44.3621,9.1435
Tecklenburg,Germany,52.2194,7.8125
Pettāmpālaiyam,India,11.3499,77.5706
Dushanovë,Kosovo,42.2317,20.7197
Pfedelbach,Germany,49.1833,9.5
Devarāpalle,India,17.9886,82.9811
Uppalaguptam,India,16.5667,82.1
Piombino Dese,Italy,45.6067,11.9979
Kapelle-op-den-Bos,Belgium,51.0167,4.3667
Makamba,Burundi,-4.1333,29.8
Hohenmölsen,Germany,51.1564,12.0981
Negrete,Chile,-37.5833,-72.5333
Umbrete,Spain,37.3667,-6.15
Singhāna,India,22.1902,74.9702
